security,date,mon_return
HYG,2018-09-30,0.0052591057892728
HYG,2018-10-31,-0.019779428796297904
HYG,2018-11-30,-0.004013349883055128
HYG,2018-12-31,-0.02090402110300993
HYG,2019-01-31,0.049445266657633935
HYG,2019-02-28,0.01214729699365269
HYG,2019-03-31,0.012893192070784876
HYG,2019-04-30,0.009859219738782787
HYG,2019-05-31,-0.019317287953494633
HYG,2019-06-30,0.031536036818127444
HYG,2019-07-31,0.001563444556391902
HYG,2019-08-31,0.006900844883066748
HYG,2019-09-30,0.004402914903620214
HYG,2019-10-31,-0.00010648929373024973
HYG,2019-11-30,0.005664429373109181
HYG,2019-12-31,0.01911683414892429
HYG,2020-01-31,-0.004662438536430447
