security,date,mon_return
EFA,2001-09-30,-0.09680042234579167
EFA,2001-10-31,0.018328974371008
EFA,2001-11-30,0.0339703115900436
EFA,2001-12-31,0.005762053916940513
EFA,2002-01-31,-0.05783835396782555
EFA,2002-02-28,0.012456543213044124
EFA,2002-03-31,0.05536267876299816
EFA,2002-04-30,0.014987553727078273
EFA,2002-05-31,0.005740894806777197
EFA,2002-06-30,-0.0326256983240224
EFA,2002-07-31,-0.09527746369851631
EFA,2002-08-31,-0.010253401002495055
EFA,2002-09-30,-0.10357812033273905
EFA,2002-10-31,0.03834036795443985
EFA,2002-11-30,0.056145520319748066
EFA,2002-12-31,-0.03351150274620307
EFA,2003-01-31,-0.0430286285904824
EFA,2003-02-28,-0.021105342538713878
EFA,2003-03-31,-0.023182495410791315
EFA,2003-04-30,0.10165644618892444
EFA,2003-05-31,0.06452420780055368
EFA,2003-06-30,0.019384679577949315
EFA,2003-07-31,0.015144917438862926
EFA,2003-08-31,0.03292211078987339
EFA,2003-09-30,0.03020336294284487
EFA,2003-10-31,0.06495642429275139
EFA,2003-11-30,0.025281239117598053
EFA,2003-12-31,0.08338040440511385
EFA,2004-01-31,0.01125908155337152
EFA,2004-02-29,0.022988583213144897
EFA,2004-03-31,0.0007082199632384434
EFA,2004-04-30,-0.03389808191762156
EFA,2004-05-31,0.011400534932451967
EFA,2004-06-30,0.0335364723875744
EFA,2004-07-31,-0.04265700986975063
EFA,2004-08-31,0.01190634267250923
EFA,2004-09-30,0.02071963553898648
EFA,2004-10-31,0.03500415342624685
EFA,2004-11-30,0.0608153944640315
EFA,2004-12-31,0.04796474099159953
EFA,2005-01-31,-0.019031439261546823
EFA,2005-02-28,0.03784925133830397
EFA,2005-03-31,-0.026234554873639238
EFA,2005-04-30,-0.0161769465507674
EFA,2005-05-31,-0.00863562931414319
EFA,2005-06-30,0.014328464341797353
EFA,2005-07-31,0.029966758776208913
EFA,2005-08-31,0.03836020476170221
EFA,2005-09-30,0.03694579262613651
EFA,2005-10-31,-0.03184181552871268
EFA,2005-11-30,0.023111306992700698
EFA,2005-12-31,0.05182894400953031
EFA,2006-01-31,0.0577163731971535
EFA,2006-02-28,-0.007000728993630356
EFA,2006-03-31,0.04005237618424107
EFA,2006-04-30,0.047903706583722006
EFA,2006-05-31,-0.03821817820426465
EFA,2006-06-30,-0.000610806218282911
EFA,2006-07-31,0.008106170615591157
EFA,2006-08-31,0.025483644518999204
EFA,2006-09-30,0.0022203305825534425
EFA,2006-10-31,0.03748902273513521
EFA,2006-11-30,0.030730788714872892
EFA,2006-12-31,0.031989946372357414
EFA,2007-01-31,0.013929748412506937
EFA,2007-02-28,-0.0008086061057688276
EFA,2007-03-31,0.028040478891789178
EFA,2007-04-30,0.038028095643265036
EFA,2007-05-31,0.023622193598272334
EFA,2007-06-30,-0.003208527019174956
EFA,2007-07-31,-0.022903600126058188
EFA,2007-08-31,-0.0063350609642417455
EFA,2007-09-30,0.05317440363839676
EFA,2007-10-31,0.04249959470750353
EFA,2007-11-30,-0.036236775414018596
EFA,2007-12-31,-0.029909180210435204
EFA,2008-01-31,-0.07847108238622857
EFA,2008-02-29,-0.010228611550774147
EFA,2008-03-31,0.004188234068178032
EFA,2008-04-30,0.05438159913950513
EFA,2008-05-31,0.011870739157919585
EFA,2008-06-30,-0.08804219740755292
EFA,2008-07-31,-0.03320206743785381
EFA,2008-08-31,-0.04247600621165448
EFA,2008-09-30,-0.11436136036335431
EFA,2008-10-31,-0.20834907300623173
EFA,2008-11-30,-0.0637195883064886
EFA,2008-12-31,0.08878951010007263
EFA,2009-01-31,-0.13731586648149985
EFA,2009-02-28,-0.10387538403492691
EFA,2009-03-31,0.08390974669890583
EFA,2009-04-30,0.11518868866832155
EFA,2009-05-31,0.13191905788688008
EFA,2009-06-30,-0.014310541385686992
EFA,2009-07-31,0.10041506359749519
EFA,2009-08-31,0.045030220990146086
EFA,2009-09-30,0.0379654215780314
EFA,2009-10-31,-0.02523807032882719
EFA,2009-11-30,0.03921293042867191
EFA,2009-12-31,0.0070327292399243735
EFA,2010-01-31,-0.050650745977095735
EFA,2010-02-28,0.0026672702533776516
EFA,2010-03-31,0.06385445739615836
EFA,2010-04-30,-0.02804569874323637
EFA,2010-05-31,-0.11192924569259599
EFA,2010-06-30,-0.02073649041255088
EFA,2010-07-31,0.1161020696344266
EFA,2010-08-31,-0.0379507417366145
EFA,2010-09-30,0.09972210119129832
EFA,2010-10-31,0.03805465162068078
EFA,2010-11-30,-0.048237887000416535
EFA,2010-12-31,0.08300159430354359
EFA,2011-01-31,0.020955068864303428
EFA,2011-02-28,0.03549684750133242
EFA,2011-03-31,-0.023883459481624403
EFA,2011-04-30,0.05625873812217064
EFA,2011-05-31,-0.022060559861795337
EFA,2011-06-30,-0.011923018266851937
EFA,2011-07-31,-0.023777929742348602
EFA,2011-08-31,-0.08754894145909775
EFA,2011-09-30,-0.10808332651460084
EFA,2011-10-31,0.0962761493857438
EFA,2011-11-30,-0.021765134435332123
EFA,2011-12-31,-0.02213868949223674
EFA,2012-01-31,0.05269522706805585
EFA,2012-02-29,0.04832938185906688
EFA,2012-03-31,0.004208410759542147
EFA,2012-04-30,-0.020768130612851432
EFA,2012-05-31,-0.11144173386475331
EFA,2012-06-30,0.07109331013632691
EFA,2012-07-31,0.0007996930772986577
EFA,2012-08-31,0.03199950214699099
EFA,2012-09-30,0.02713348449032771
EFA,2012-10-31,0.010847077113113501
EFA,2012-11-30,0.027905809760993217
EFA,2012-12-31,0.04368530488631728
