security,date,mon_return
SPY,2011-07-31,-0.02000393980198445
SPY,2011-08-31,-0.05497608059536008
SPY,2011-09-30,-0.06944957051115186
SPY,2011-10-31,0.10914725219211951
SPY,2011-11-30,-0.0040633728064563
SPY,2011-12-31,0.010439875050314296
SPY,2012-01-31,0.04637481940723487
SPY,2012-02-29,0.04340529120955727
SPY,2012-03-31,0.03215686072983104
SPY,2012-04-30,-0.006675777921057446
SPY,2012-05-31,-0.060055569571399126
SPY,2012-06-30,0.0405281700154998
SPY,2012-07-31,0.011829831503908927
SPY,2012-08-31,0.025052780683071818
SPY,2012-09-30,0.025356234924404975
SPY,2012-10-31,-0.01819792512491092
SPY,2012-11-30,0.005659224380311745
SPY,2012-12-31,0.008998273066920692
SPY,2013-01-31,0.05119037349777389
SPY,2013-02-28,0.012758588425852757
