security,date,mon_return
VTI,2001-06-30,-0.013203704434274988
VTI,2001-07-31,-0.01946963242073585
VTI,2001-08-31,-0.057761944442320856
VTI,2001-09-30,-0.08738242182640354
VTI,2001-10-31,0.020536740911084372
VTI,2001-11-30,0.07636755388037453
VTI,2001-12-31,0.014314503619092811
VTI,2002-01-31,-0.008537710882788763
VTI,2002-02-28,-0.0181828424573931
VTI,2002-03-31,0.03707194985669049
VTI,2002-04-30,-0.04429877831904916
VTI,2002-05-31,-0.01429930116197331
VTI,2002-06-30,-0.0689426610507945
VTI,2002-07-31,-0.08340467457878631
VTI,2002-08-31,0.007642368609921402
VTI,2002-09-30,-0.10103976609328302
VTI,2002-10-31,0.0749187788977086
VTI,2002-11-30,0.059879372900637495
VTI,2002-12-31,-0.05058350931233224
VTI,2003-01-31,-0.0277145991651504
VTI,2003-02-28,-0.015435687502149964
VTI,2003-03-31,0.0075855249595566665
VTI,2003-04-30,0.08614854321124654
VTI,2003-05-31,0.05832378191477461
VTI,2003-06-30,0.01620887822978423
VTI,2003-07-31,0.02325609010324836
VTI,2003-08-31,0.02389089389948129
VTI,2003-09-30,-0.010551757162246211
VTI,2003-10-31,0.0605235350211768
VTI,2003-11-30,0.015007911691481857
VTI,2003-12-31,0.039960520995169
VTI,2004-01-31,0.026112960040110655
VTI,2004-02-29,0.01400560922405747
VTI,2004-03-31,-0.010266925306643304
VTI,2004-04-30,-0.022237292177451295
VTI,2004-05-31,0.014506560979637317
VTI,2004-06-30,0.020324297251612222
VTI,2004-07-31,-0.03556588561288632
VTI,2004-08-31,0.0005649573737116498
VTI,2004-09-30,0.01683487125227634
VTI,2004-10-31,0.018004407302815606
VTI,2004-11-30,0.047401772529478636
VTI,2004-12-31,0.03429193419364207
VTI,2005-01-31,-0.024989850283171355
VTI,2005-02-28,0.020849956150655657
VTI,2005-03-31,-0.018719636134936324
VTI,2005-04-30,-0.022025920223672668
VTI,2005-05-31,0.03881332750793076
VTI,2005-06-30,0.007579601819470039
VTI,2005-07-31,0.04378116450320557
VTI,2005-08-31,-0.010873604938003378
VTI,2005-09-30,0.007826816845454498
VTI,2005-10-31,-0.023404932586817306
VTI,2005-11-30,0.04615910110754151
VTI,2005-12-31,0.00022620330555578327
VTI,2006-01-31,0.03219041157557645
VTI,2006-02-28,0.0021992604366689594
VTI,2006-03-31,0.020513010891736405
VTI,2006-04-30,0.009563286035621843
VTI,2006-05-31,-0.0322355922737072
VTI,2006-06-30,0.001303166073002071
VTI,2006-07-31,-0.0011878496409595263
VTI,2006-08-31,0.022986889158684853
VTI,2006-09-30,0.022797898129221617
VTI,2006-10-31,0.03605379109398821
VTI,2006-11-30,0.022319231018732344
VTI,2006-12-31,0.01204322347056852
VTI,2007-01-31,0.018616084518314535
VTI,2007-02-28,-0.01624460504591141
VTI,2007-03-31,0.011216518370614326
VTI,2007-04-30,0.04019181422773843
VTI,2007-05-31,0.03726720027992836
VTI,2007-06-30,-0.017602331684871686
VTI,2007-07-31,-0.03534613007348397
VTI,2007-08-31,0.01471203321865322
VTI,2007-09-30,0.03847968581997807
VTI,2007-10-31,0.017923949889959934
VTI,2007-11-30,-0.045222170046907983
VTI,2007-12-31,-0.006981048460676154
VTI,2008-01-31,-0.06166104886611434
VTI,2008-02-29,-0.024962464912853366
VTI,2008-03-31,-0.008954036202539872
VTI,2008-04-30,0.04885543331403208
VTI,2008-05-31,0.020159657865487013
VTI,2008-06-30,-0.08118628994871635
VTI,2008-07-31,-0.006241165384011316
VTI,2008-08-31,0.014603471880612062
VTI,2008-09-30,-0.09240750584629653
VTI,2008-10-31,-0.17477661092219732
VTI,2008-11-30,-0.08015099480305421
VTI,2008-12-31,0.01777179857497746
VTI,2009-01-31,-0.08046497291082921
VTI,2009-02-28,-0.105251395973195
VTI,2009-03-31,0.0826450744062186
VTI,2009-04-30,0.10990600595451494
VTI,2009-05-31,0.05463191571236359
VTI,2009-06-30,0.003635453259789756
VTI,2009-07-31,0.07737093786654059
VTI,2009-08-31,0.03711175152097357
VTI,2009-09-30,0.0413863206169236
VTI,2009-10-31,-0.026311168277903585
VTI,2009-11-30,0.05691820511259027
VTI,2009-12-31,0.028596311997642232
VTI,2010-01-31,-0.03565649971668705
VTI,2010-02-28,0.034401174260111134
VTI,2010-03-31,0.06396342108730257
VTI,2010-04-30,0.021816269939546995
VTI,2010-05-31,-0.07883010404063884
VTI,2010-06-30,-0.058333207528451614
VTI,2010-07-31,0.07020541278373371
VTI,2010-08-31,-0.047110234181563126
VTI,2010-09-30,0.09451954194393108
VTI,2010-10-31,0.040259766907419614
VTI,2010-11-30,0.005106700251094276
VTI,2010-12-31,0.06957238455953063
VTI,2011-01-31,0.02048357680974333
VTI,2011-02-28,0.036975040723786545
VTI,2011-03-31,0.004169910411945477
VTI,2011-04-30,0.028962835574525725
VTI,2011-05-31,-0.010608628530196618
VTI,2011-06-30,-0.017947517672758817
VTI,2011-07-31,-0.022660467751016378
VTI,2011-08-31,-0.06088301039927191
VTI,2011-09-30,-0.07574922241184978
VTI,2011-10-31,0.11365366840800162
VTI,2011-11-30,-0.0037347811780190643
VTI,2011-12-31,0.009760044919326916
VTI,2012-01-31,0.05069998691613242
VTI,2012-02-29,0.04218465710589481
VTI,2012-03-31,0.030616325941316358
VTI,2012-04-30,-0.006365170457107161
VTI,2012-05-31,-0.062255806755331156
VTI,2012-06-30,0.040538065136019874
VTI,2012-07-31,0.008752350014282761
VTI,2012-08-31,0.027021998900219613
VTI,2012-09-30,0.02492437564823735
