security,date,mon_return
GLD,2016-04-30,0.05108806528391718
GLD,2016-05-31,-0.0613829357056207
GLD,2016-06-30,0.08969498535240383
GLD,2016-07-31,0.019846603937692553
GLD,2016-08-31,-0.032563188091176865
GLD,2016-09-30,0.006892130149062314
GLD,2016-10-31,-0.02944921999363259
GLD,2016-11-30,-0.0835656880433
GLD,2016-12-31,-0.019149888143176752
GLD,2017-01-31,0.05419213575403692
GLD,2017-02-28,0.03184768498485502
GLD,2017-03-31,-0.004277446951270747
GLD,2017-04-30,0.01726752021563338
GLD,2017-05-31,-0.0012420303055393767
GLD,2017-06-30,-0.02155529762891728
GLD,2017-07-31,0.02313167259786475
GLD,2017-08-31,0.04198757763975158
GLD,2017-09-30,-0.03369893498648857
GLD,2017-10-31,-0.007484783681526497
